Usuario/Equipo,Repositorio,Title,Description,Status,Tags,Classification,URL,Unnamed: 8,llm_pred,Explanation
ch0cohub,choco-hub-2,Documentación para la gestión de commits,"Descripción: Crear y documentar una guía para la implementación y estructuración de los commits en el proyecto, siguiendo las mejores prácticas y un formato estándar. Criterios de aceptación: - La guía incluye un formato claro y estandarizado para los mensajes de commit. - Se especifican categorías. - La documentación es comprensible tanto para desarrolladores nuevos como actuales. - La guía se encuentra accesible en el repositorio del proyecto. - El equipo valida y aprueba el uso de esta guía para commits futuros. Nivel de prioridad: Media, ya que impacta en la claridad del historial del proyecto y en la colaboración del equipo. Notas adicionales: - Incluir ejemplos prácticos de mensajes de commit para cada categoría.",closed,documentation,Other,https://github.com/ch0cohub/choco-hub-2/issues/16,,Other,"This bug report is about creating documentation for commit message formatting, not a configuration issue. It focuses on improving code management and team collaboration through standardized commit messages."
ch0cohub,choco-hub-2,Testing unitarios recuerdo de contraseña,"Descripción: realizar tests unitarios de recuerdo de contraseña, probando el cambio, el envío del email de confirmación, y por ultimo, el login con la contraseña nueva, así como el login fallido con la contraseña antigua. Criterios de aceptación: -No se producen errores Nivel de prioridad: Media Notas adicionales:",closed,testing,Other,https://github.com/ch0cohub/choco-hub-2/issues/15,,Other,"The bug report describes the need for unit tests for password reset functionality. It focuses on testing the code related to password changes, email sending, and login attempts. It does not mention any configuration files, environment variables, or deployment settings. Therefore, it is not a configuration bug."
ch0cohub,choco-hub-2,Testing de interfaz descargar en diferentes formatos,Descripción: Validar con tests de Selenium que la interfaz permita la descarga de archivos en los formatos especificados y que cada formato se genere correctamente sin errores. Criterios de aceptación: Los botones de descarga deben ser visibles y funcionales. Las descargas deben realizarse correctamente. Nivel de prioridad: Media. Notas adicionales: Verificar que los archivos descargados tengan nombres consistentes.,closed,testing,Other,https://github.com/ch0cohub/choco-hub-2/issues/14,,Other,"The bug report describes a testing task for a user interface download feature. It focuses on verifying the functionality of download buttons and the correctness of generated files, rather than issues related to configuration settings or deployment environments."
ch0cohub,choco-hub-2,Testing integración validación de registro,Descripción: Añadir tests de funcionalidad de validación de registro Criterios de aceptación: -No se producen errores Nivel de prioridad: Media Notas adicionales:,closed,testing,Other,https://github.com/ch0cohub/choco-hub-2/issues/13,,Other,"The bug report describes adding integration tests for registration validation. It focuses on testing functionality and ensuring no errors occur during the registration process. There is no mention of configuration files, environment variables, or deployment settings. Therefore, it is not a configuration bug."
ch0cohub,choco-hub-2,Testing integración descargar todos los datasets,Descripción: se realizaran los test de integración de la funcionalidad de descargar todos los datasets Criterios de aceptación: -No se producen errores Nivel de prioridad: Media Notas adicionales:,closed,testing,Other,https://github.com/ch0cohub/choco-hub-2/issues/12,,Other,"The bug report describes integration testing for a dataset download feature. It focuses on the absence of errors during the download process, which is more related to functional testing and code correctness rather than configuration issues."
ch0cohub,choco-hub-2,Fake nodo,"Descripción: Crear un ""Fake Nodo"", un nodo falso que actúa como una API simulada para emular las funciones de Zenodo, permitiendo realizar pruebas y desarrollos sin necesidad de conectarse al sistema real de Zenodo. Criterios de aceptación: - El Fake Nodo replica las respuestas y funcionalidades básicas de la API de Zenodo, incluyendo la creación, consulta y eliminación de recursos. - El Fake Nodo responde a solicitudes de manera consistente con la documentación de la API de Zenodo. - Las pruebas realizadas contra el Fake Nodo no afectan el sistema real ni generan datos en Zenodo. Nivel de prioridad: Alta, ya que permite realizar pruebas de desarrollo sin riesgo y acelera el proceso de implementación y depuración. Notas adicionales: - Documentar cómo se configura y utiliza el Fake Nodo para facilitar su integración en entornos de desarrollo y pruebas.",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/11,,Configuration,"The bug report describes the creation of a 'Fake Nodo' which acts as a simulated API for Zenodo. This involves configuring a system to mimic the behavior of another, indicating a configuration-related issue."
ch0cohub,choco-hub-2,Crear comunidades,"Descripción: Implementar una funcionalidad que permita a los usuarios crear comunidades dentro de la aplicación para facilitar la interacción y colaboración entre miembros con intereses comunes. Criterios de aceptación: - El usuario puede crear una comunidad proporcionando información básica como nombre, descripción y categoría. - Es posible establecer opciones de privacidad para la comunidad: pública (visible para todos) o privada (acceso solo mediante invitación o aprobación). - Los creadores de comunidades tienen privilegios de administración, como editar la información de la comunidad, gestionar miembros y moderar contenido. - La interfaz para crear comunidades es clara e intuitiva, siguiendo el diseño general de la aplicación. - Las comunidades creadas aparecen listadas y son accesibles según su configuración de privacidad. Nivel de prioridad: Media-Alta, ya que fomenta la interacción entre usuarios y aumenta la retención en la plataforma. Notas adicionales: - Incluir validaciones para evitar nombres duplicados o inapropiados.",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/10,,Other,This bug report describes a feature request to implement community creation functionality. It does not relate to configuration issues but rather to the development of a new feature.
ch0cohub,choco-hub-2,Descargar todos los datasets,"Descripción: Añadir una funcionalidad que permita a los usuarios descargar todos los datasets disponibles en un solo archivo comprimido. Criterios de aceptación: - El usuario puede seleccionar una opción para descargar todos los datasets disponibles desde la interfaz. - El archivo descargado contiene todos los datos disponibles en los filtros seleccionados, si los hubiere. - Mensajes claros y precisos guían al usuario durante el proceso de descarga. - La descarga se completa sin errores y genera un archivo válido. Nivel de prioridad: Alta, ya que es una funcionalidad crítica para usuarios que necesitan trabajar con grandes cantidades de datos fuera de la plataforma. Notas adicionales: - Asegurarse de que la funcionalidad sea escalable para soportar futuros formatos de descarga.",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/9,,Other,"This bug report describes a feature request to download all datasets as a single compressed file. It's an enhancement request, not a configuration issue."
ch0cohub,choco-hub-2,Descargar en diferentes formatos,"Descripción: Añadir la posibilidad de descargar los dataset en el formato deseado. Criterios de aceptación: - El usuario puede descargar los dataset eligiendo un formato específico. - La interfaz de descarga es intuitiva y sigue el diseño de la aplicación. - La descarga se realiza correctamente en el formato deseado. - No provoca errores en la aplicación. Nivel de prioridad: Alta, ya que impacta directamente en la experiencia del usuario y es una funcionalidad principal. Notas adicionales: Asegurarse de que la funcionalidad sea escalable para añadir futuros nuevos formatos.",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/8,,Other,"This bug report describes a feature enhancement request to allow users to download datasets in different formats. It focuses on adding new functionality and improving user experience rather than addressing a configuration issue. Therefore, it is not a configuration bug report."
ch0cohub,choco-hub-2,Recuerdo de contraseña,"Descripción: Recuerdo de contraseña, que permite cambiar la contraseña. Criterios de aceptación: El usuario debe estar registrado. Debe escribir el correo que está enlazado con la cuenta Recibe un correo con un enlace que te lleva al cambio de contraseña Nivel de prioridad: media-alta, ya que no es una funcionalidad principal, pero es necesaria para el inicio de sesion. Notas adicionales: Proporcionar mensajes de error claros si no coinciden las contraseñas.",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/7,,Other,"The bug report describes a password reset feature enhancement. It focuses on functionality and user experience rather than configuration issues. It does not mention any configuration files, settings, or deployment issues."
ch0cohub,choco-hub-2,Validación de registro,"Descripción: Implementar la validación de registro de usuarios Criterios de aceptación: - En todo momento el usuario sabe lo que tiene que hacer, ya que es guiado con una pantalla para que acepte el correo. - la validación no genera errores en el sistema. Nivel de prioridad: Alta, ya que es una funcionalidad principal. Notas adicionales: - intencionalmente vacío",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/6,,Other,"The bug report describes a feature enhancement related to user registration validation. It does not mention any configuration files, settings, or deployment issues. Therefore, it is not a configuration bug."
ch0cohub,choco-hub-2,Filtrado avanzado,"Descripción: Añadir nuevos filtros avanzados en la búsqueda de datasets para personalizar la búsqueda según las necesidades del usuario. Criterios de aceptación: - El usuario puede aplicar los nuevos filtros tanto individualmente como combinados con otros. - Los filtros seleccionados impactan en la visualización de datasets mostrados. - La interfaz de filtros es intuitiva y sigue el diseño de la aplicación. - La aplicación de filtros no genera errores en el sistema. Nivel de prioridad: Alta, ya que impacta directamente en la experiencia del usuario y es una funcionalidad principal. Notas adicionales: - Proporcionar mensajes de error claros si no se encuentran datasets que cumplan los criterios seleccionados. - Asegurarse de que la funcionalidad sea escalable para añadir futuros filtros.",closed,enhancement,Other,https://github.com/ch0cohub/choco-hub-2/issues/5,,Other,This bug report describes a feature enhancement request to add advanced filtering options to the dataset search functionality. It focuses on adding new features and improving the user experience rather than addressing a configuration-related issue.
ch0cohub,choco-hub-1,Fix main issues after m3 integration,render fail and test dont pass,closed,"Bug, High Priority",Configuration,https://github.com/ch0cohub/choco-hub-1/issues/111,,Other,"The bug report is too vague. It mentions render failures and failing tests after an integration, but it doesn't provide any specific information to suggest a configuration issue. It could be due to code defects, integration problems, or configuration issues. Without more details, it's impossible to classify it as a configuration bug."
ch0cohub,choco-hub-1,Task M3: Efectuar el cambio propuesto para el M,Se propone realizar un cambio menor en la línea 9 del archivo choco-hub-1/app/modules/public/templates/public/index.html para que todo el texto aparezca en negrita.,closed,"High Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/109,,Other,"The bug report describes a change to an HTML template file to make text bold. This is a code change request, not a configuration issue."
ch0cohub,choco-hub-1,FIX main migrations exploded after integration,Sin descripción,closed,"Bug, High Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/107,,Configuration,"The bug report mentions 'migrations', which are related to database configuration and schema management. An 'exploded' migration suggests a problem with the database setup or configuration, rather than a code defect."
ch0cohub,choco-hub-1,Stale Branches Detected,The following branches have not had any commits in over a month and are considered stale:\n\norigin/WI-4-rate-data-set-model\nConsider reviewing or archiving them.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/105,,Other,"The bug report describes stale branches in a repository, which is related to repository management rather than a configuration issue. It doesn't involve configuration files, environment variables, or system settings."
ch0cohub,choco-hub-1,Stale Branches Detected,The following branches have not had any commits in over a month and are considered stale:\n\norigin/WI-4-rate-data-set-model\nConsider reviewing or archiving them.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/104,,Other,"This bug report describes stale branches in a repository, which is related to repository management rather than a configuration issue. It doesn't involve configuration files, environment variables, or system settings."
ch0cohub,choco-hub-1,Stale Branch: 1734372214,The branch '1734372214' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/103,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Stale Branch: origin/uvl-editor,The branch 'origin/uvl-editor' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/102,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve any configuration files, settings, or deployment issues."
ch0cohub,choco-hub-1,Stale Branch: 1734460830,The branch '1734460830' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/101,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Stale Branch: origin/main,The branch 'origin/main' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/100,,Configuration,"The bug report relates to a stale branch, which is a configuration issue in the repository's branch management."
ch0cohub,choco-hub-1,Stale Branch: 1734447690,The branch '1734447690' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/99,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Stale Branch: origin/choco2-repo-branch-1-12,The branch 'origin/choco2-repo-branch-1-12' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/98,,Other,"The bug report describes a stale branch in a repository, which is a maintenance issue rather than a configuration problem. It doesn't involve any misconfiguration of settings, parameters, or environment variables."
ch0cohub,choco-hub-1,Stale Branch: 1734441369,The branch '1734441369' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/97,,Other,"The bug report describes a stale branch, which is a maintenance issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Stale Branch: origin/anonymous-datasets,The branch 'origin/anonymous-datasets' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/96,,Other,"The bug report describes a stale branch in a repository, which is a maintenance issue rather than a configuration problem. It doesn't involve any misconfiguration of settings, parameters, or environment variables."
ch0cohub,choco-hub-1,Stale Branch: 1734437283,The branch '1734437283' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/95,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Stale Branch: origin/WI-5-Edit_UVL_tests,The branch 'origin/WI-5-Edit_UVL_tests' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/94,,Other,"The bug report describes a stale branch, which is a maintenance issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment issues."
ch0cohub,choco-hub-1,Stale Branch: 1734368764,The branch '1734368764' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/93,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Stale Branch: origin/WI-4-rate-data-set-model,The branch 'origin/WI-4-rate-data-set-model' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/92,,Other,"The bug report describes a stale branch, which is a development process issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,test for rate data set selenium,Sin descripción,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/91,,Other,"The bug report lacks specific details about configuration issues. The title and tags suggest a test failure, but there's no mention of configuration files, environment variables, or deployment settings. Therefore, it's unlikely to be a configuration bug."
ch0cohub,choco-hub-1,Update codacy workflow,Improve the Codacy GitHub Actions workflow,closed,"Medium Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/89,,Configuration,"The bug report is about improving the Codacy GitHub Actions workflow, which is a configuration issue related to CI/CD pipelines."
ch0cohub,choco-hub-1,Stale Branch: 1734384378,The branch '1734384378' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/87,,Other,"The bug report describes a stale branch, which is a maintenance issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment issues."
ch0cohub,choco-hub-1,Stale Branch: main,The branch 'main' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/86,,Other,"The bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Tests for WI-2 Anonymize datasets,Sin descripción,closed,"Test, High Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/85,,Other,"The bug report lacks specific details about configuration issues. It mentions tests for anonymizing datasets but doesn't provide information about configuration files, environment variables, or deployment settings that might be causing the problem. The tags 'Test' and 'High Priority' suggest it's more related to testing or code quality rather than a configuration problem."
ch0cohub,choco-hub-1,Stale Branch: 1734373817,The branch '1734373817' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/83,,Other,"The bug report describes a stale branch, which is a maintenance issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment issues."
ch0cohub,choco-hub-1,Stale Branch: main,The branch 'main' has not had any commits in over a month. Consider reviewing or archiving it.,closed,stale-branch,Other,https://github.com/ch0cohub/choco-hub-1/issues/82,,Other,"This bug report describes a stale branch, which is a repository management issue rather than a configuration problem. It doesn't involve configuration files, settings, or deployment configurations."
ch0cohub,choco-hub-1,Chore: add a new workflow to check stale branches,Sin descripción,closed,"Low Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/81,,Other,"The bug report describes a task to add a new workflow for checking stale branches. It does not mention any configuration artifacts, incorrect configurations, system setup, or unintended interactions between configuration settings. Therefore, it is not a configuration bug report."
ch0cohub,choco-hub-1,Bug: Existen dos migrations que entran en conflicto,La migration 2dd2188ad6d3_add_review_score_column_to_data_set_.py y la migration 6f08902b6fce_ensure_review_score_column_exists_in_.py crean ambas la tabla fakenodo lo que provoca un error.,closed,"Bug, High Priority",Configuration,https://github.com/ch0cohub/choco-hub-1/issues/80,,Configuration,"The bug report describes a conflict between two database migrations, which are configuration artifacts used to manage database schema changes. The issue arises because both migrations attempt to create the same table, indicating a configuration problem rather than a code defect."
ch0cohub,choco-hub-1,Tests for WI-5 UVL Editor,Sin descripción,closed,"Test, High Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/77,,Other,"The bug report lacks specific details about configuration issues. It is a test-related issue with no mention of configuration files, settings, or deployment problems."
ch0cohub,choco-hub-1,Load test rate dataset and models,create at least one load test,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/76,,Other,"The bug report describes a load test issue, which is related to testing but doesn't explicitly mention configuration problems. It lacks details about configuration files, environment variables, or deployment settings, suggesting it's not a configuration bug."
ch0cohub,choco-hub-1,Integration test rate dataset and models,Create at least 3 integration test,closed,"Test, High Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/75,,Other,"The bug report describes a task to create integration tests, not a bug caused by misconfiguration. It does not mention any configuration files, settings, or deployment issues."
ch0cohub,choco-hub-1,Unit test rate data sets and models,"create unit test for data sets, minimun 3. Expand to create more if necesary",closed,"Test, High Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/74,,Other,"The bug report describes a task to create unit tests, which is related to code testing and not configuration issues."
ch0cohub,choco-hub-1,Delete all wrong branches and create new ones,"Delete the branches that are wrongly named or that brach of the incorrect branch. Save all progress before deleting the branch by commiting and doing a pull request. If thats no posibel, then remenber to do so when yoe have a stable version that you can commit to main. Name the new brach to work in your wi or wf using the new naming strategy for branching",closed,"Medium Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/69,,Configuration,"The bug report describes issues related to branch naming and management within a version control system, which falls under configuration and deployment practices rather than code defects."
ch0cohub,choco-hub-1,Release Workflow,Crear un workflow que realice releases automaticamente,closed,"Low Priority, Task",Configuration,https://github.com/ch0cohub/choco-hub-1/issues/68,,Other,"The bug report describes a task to create an automated release workflow, not an issue caused by misconfiguration. It's a feature request or task related to automation, not a configuration bug."
ch0cohub,choco-hub-1,Tag Workflow,Crear un workflow para crear tags automaticamente,closed,"Low Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/67,,Other,"The bug report describes a task to create a workflow for automatic tag creation, which is a feature request or task management issue rather than a configuration problem. It doesn't mention any misconfiguration, incorrect settings, or deployment issues."
ch0cohub,choco-hub-1,Fix Integration Workflow,Solucionar problemas de integracion debido al renombrado de ramas,closed,"Medium Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/66,,Configuration,"The bug report mentions integration workflow issues due to branch renaming, which is related to configuration and deployment settings rather than code defects."
ch0cohub,choco-hub-1,Create sonarcloud workflow,"Crear un workflow para analizar estáticamente la codebase del proyecto mediante la herramienta ""SonarCloud""",closed,"Test, Low Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/64,,Configuration,"The bug report describes the creation of a SonarCloud workflow, which involves configuring a CI/CD pipeline for static code analysis. This falls under development configuration, specifically setting up tools and processes for code quality checks."
ch0cohub,choco-hub-1,Branch naming workflow,edit branch naming methology and create a workflow that ensures that policy,closed,"Documentation, Medium Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/63,,Configuration,"The bug report discusses editing the branch naming methodology and creating a workflow to ensure policy, which relates to configuring development processes and policies."
ch0cohub,choco-hub-1,Edit workflows to separate them for each repo,jobs: el-workflow-que-sea: if: ${{ github.repository == 'your-username/your-repo-name' }} runs-on: ubuntu-latest hacer este edit a los workflows que se quieren separar por repositorio y evitar problemas de integracion continua entre distintos repos,closed,"Bug, High Priority",Configuration,https://github.com/ch0cohub/choco-hub-1/issues/62,,Configuration,"The bug report describes an issue related to workflow configuration in GitHub repositories, specifically how workflows are defined and separated for each repository. The suggested solution involves modifying the workflow configuration file to include a condition based on the repository name, indicating a configuration problem rather than a code defect."
ch0cohub,choco-hub-1,Versioning Review,Revisar tags correspondientes a los versionados y las releases,closed,"Low Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/60,,Other,"The bug report is about reviewing tags related to versioning and releases, which doesn't directly indicate a configuration issue. It seems more related to version control and release management practices rather than misconfiguration of system settings."
ch0cohub,choco-hub-1,Fix Render Deploy,Solucionar problemas que impiden el despliegue en render,closed,"Low Priority, Task",Configuration,https://github.com/ch0cohub/choco-hub-1/issues/58,,Configuration,"The bug report mentions deployment issues, which are often related to configuration problems in the deployment environment or scripts."
ch0cohub,choco-hub-1,Update and Upload Documentation,Actualizar documentación referente a los cambios en el proyecto. Cambios en Wiki y en documentos anexos.,closed,"Documentation, Low Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/57,,Other,"The bug report is about updating documentation, not a configuration issue. It relates to keeping documentation current with project changes."
ch0cohub,choco-hub-1,Branch Renaming,Se renombrará develop a main y se borrará master.,closed,"Low Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/56,,Configuration,"The bug report describes a change in branch naming (renaming 'develop' to 'main' and deleting 'master'), which is a configuration change in the repository's settings."
ch0cohub,choco-hub-1,Integration Tests Hubfile,**Descripción** Esta issue busca mejorar la covertura del módulo hubfile mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests de integración que compruebe el adecuado funcionamiento del módulo en conjunto con otros componentes del sistema.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/54,,Other,"The bug report describes the need for integration tests to improve the coverage of the hubfile module. It focuses on testing the interaction of the module with other components, rather than a configuration issue. The report does not mention any configuration files, environment variables, or deployment settings."
ch0cohub,choco-hub-1,Unit Tests Hubfile,**Descripción** Esta issue busca mejorar la covertura del módulo hubfile mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests unitarios que comprueben los métodos del servicio en diferentes casuísticas.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/53,,Other,The bug report describes the creation of unit tests for the hubfile module. It focuses on improving test coverage and does not mention any configuration-related issues.
ch0cohub,choco-hub-1,Integration Tests Dataset,**Descripción** Esta issue busca mejorar la covertura del módulo dataset mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests de integración que compruebe el adecuado funcionamiento del módulo en conjunto con otros componentes del sistema.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/52,,Other,"The bug report describes the creation of integration tests for a dataset module. It focuses on testing the module's interaction with other components, not on configuration issues. Therefore, it's not a configuration bug."
ch0cohub,choco-hub-1,Unit Tests Dataset,**Descripción** Esta issue busca mejorar la covertura del módulo dataset mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests unitarios que comprueben los métodos del servicio en diferentes casuísticas.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/51,,Other,The bug report describes the creation of unit tests for a dataset module. It focuses on improving test coverage and does not mention any configuration-related issues.
ch0cohub,choco-hub-1,Integration Tests Profile,**Descripción** Esta issue busca mejorar la covertura del módulo profile mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests de integración que compruebe el adecuado funcionamiento del módulo en conjunto con otros componentes del sistema.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/50,,Other,"The bug report describes the creation of integration tests for a module, not a configuration issue. It focuses on testing the module's interaction with other components, rather than problems arising from misconfiguration."
ch0cohub,choco-hub-1,Unit Tests Profile,**Descripción** Esta issue busca mejorar la covertura del módulo profile mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests unitarios que comprueben los métodos del servicio en diferentes casuísticas.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/49,,Other,The bug report describes a task to improve test coverage by creating new unit tests. It does not mention any configuration issues or artifacts.
ch0cohub,choco-hub-1,Bug edit profile,"**Descripción** Esta issue busca arreglar el método de edición del perfil, que tras la realización de tests unitarios se pudo comprobar su incorrecto funcionamiento **Tareas** - Identificar en qué archivo se produce el fallo - Arreglar el fragmento de código correspondiente - Relanzar las pruebas que permitieron detectarlo y comprobar su adecuado funcionamiento",closed,"Bug, High Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/48,,Other,"The bug report describes a defect in the profile editing method, which was identified through unit tests. The tasks involve identifying the file with the error, fixing the code, and re-running the tests. This indicates a code defect rather than a configuration issue."
ch0cohub,choco-hub-1,Integration Tests Auth,**Descripción** Esta issue busca mejorar la covertura del módulo auth mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests de integración que compruebe el adecuado funcionamiento del módulo en conjunto con otros componentes del sistema.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/47,,Other,"The bug report is about adding integration tests for the auth module, not a configuration issue. It focuses on improving test coverage and verifying the module's interaction with other components, rather than addressing misconfiguration problems."
ch0cohub,choco-hub-1,Unit Tests Auth,Descripción Esta issue busca mejorar la covertura del módulo auth mediante la creación de nuevos casos de prueba. Tareas Realizar tests unitarios que comprueben los métodos del servicio en diferentes casuísticas.,closed,"Test, Low Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/46,,Other,"The bug report is about improving test coverage for the auth module by creating new unit tests. It does not mention any configuration issues, incorrect settings, or deployment problems. Therefore, it is not a configuration bug."
ch0cohub,choco-hub-1,Integration Tests Webhook,**Descripción** Esta issue busca mejorar la covertura del módulo webhook mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests de integración que compruebe el adecuado funcionamiento del módulo en conjunto con otros componentes del sistema.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/44,,Other,"The bug report describes the need for integration tests to improve the coverage of the webhook module. It does not mention any configuration issues, incorrect settings, or problems related to system setup or deployment. Therefore, it is not a configuration bug report."
ch0cohub,choco-hub-1,Unit Tests Webhook,**Descripción** Esta issue busca mejorar la covertura del módulo webhook mediante la creación de nuevos casos de prueba. **Tareas** Realizar tests unitarios que comprueben los métodos del servicio en diferentes casuísticas.,closed,"Test, Medium Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/43,,Other,"The bug report describes the need for more unit tests for the webhook module. It does not mention any configuration issues, incorrect settings, or problems related to system setup or deployment. The issue is about improving test coverage, not fixing a configuration-related bug."
ch0cohub,choco-hub-1,Test execution workflow,**Descripción** Esta issue se enfoca en la creación de un workflow para comprobar que pasen los tests antes de integrar los cambios en las ramas master y develop. **Tareas** Crear un workflow que ejecute todos los tests unitarios y de integración.,closed,"Medium Priority, Task",Other,https://github.com/ch0cohub/choco-hub-1/issues/42,,Other,"The bug report describes a task to create a workflow for test execution, not an issue caused by misconfiguration. It's a feature request or task related to CI/CD setup, not a configuration bug."
ch0cohub,choco-hub-1,Selenium Tests Visualize UVL,Crear tests de selenium para visualize UVL debido a problemas creado datos para tests unitarios,closed,"Test, Low Priority",Other,https://github.com/ch0cohub/choco-hub-1/issues/41,,Other,"The bug report describes the creation of Selenium tests to visualize UVL due to problems creating data for unit tests. It is related to testing and data creation, not configuration issues."
