Usuario/Equipo,Repositorio,Title,Description,Status,Tags,Classification,URL,Unnamed: 8,llm_pred,Explanation
espeto-hub,uvlhub,Confgurar pre-commit con black,pre-commit es un hook específico de Git que se ejecuta justo antes de que se cree un commit. black: Para formatear automáticamente el código según las convenciones de Python (PEP 8).,closed,"ci, media",Configuration,https://github.com/espeto-hub/uvlhub/issues/49,,Other,"The bug report appears to be about setting up a pre-commit hook with black for code formatting, which is related to development tools and build processes. However, it does not mention configuration artifacts or incorrect configurations as primary issues."
espeto-hub,uvlhub,Crear release automáticamente,"**Describe el error** No se crea una release al fusionar una PR con main. **Para reproducir** Pasos para reproducir el comportamiento: 1. Crear rama 2. Cambiar funcionalidad 3. Crear PR a main 4. Fusionar PR con main **Comportamiento esperado** Se crea una nueva versión del producto, incrementando el número de versión en base a las etiquetas de la PR. **Capturas de pantalla** - **Entorno:** - **Contexto adicional** Sugerido en el seguimiento de CI y CD",closed,"incidencia, ci, alta",Other,https://github.com/espeto-hub/uvlhub/issues/43,,Configuration,"The bug report mentions the expected behavior of creating a new release based on PR tags, which suggests that the issue is related to how the system is configured for CI/CD pipelines."
espeto-hub,uvlhub,Despliegue en Vagrant,**Describe el error** El despliegue en Vagrant no se ha actualizado desde la creación del repositorio **Para reproducir** Pasos para reproducir el comportamiento: - **Comportamiento esperado** Un despliegue en Vagrant actualizado y funcional. **Capturas de pantalla** - **Entorno:** - Despliegue: Vagrant **Contexto adicional** -,closed,"incidencia, alta",Configuration,https://github.com/espeto-hub/uvlhub/issues/42,,Configuration,"The bug report mentions a deployment issue in Vagrant, which is related to the configuration of the environment. The description suggests that the deployment has not been updated since the creation of the repository, indicating a potential problem with the configuration or setup."
espeto-hub,uvlhub,Improve tests download all dataset,**Improve test** Both Selenium and Locust tests need enhancement to increase coverage.,closed,"incidencia, media",Other,https://github.com/espeto-hub/uvlhub/issues/41,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be related to improving test coverage and enhancing Selenium and Locust tests, which suggests a code defect rather than a configuration issue."
espeto-hub,uvlhub,fix test for download all dataset,Describe el error hay un test que falta en la funcionalidad Para reproducir Pasos para reproducir el comportamiento: Ve a consola Ejecuta docker Ejecuta test Comportamiento esperado los test pasan correctamente porque se está evitando Capturas de pantalla no aplica Entorno: Contexto adicional no aplica,closed,"incidencia, baja",Other,https://github.com/espeto-hub/uvlhub/issues/38,,Other,The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a test-related issue rather than a configuration problem.
espeto-hub,uvlhub,Deployment con Tailscale Funnel,"**Describe el error** La imágen desplegada en el servidor usa el Tailscale Funnel de la máquina **Para reproducir** - **Comportamiento esperado** Debería tener un contenedor extra de Tailscale con Funnel incorporado **Capturas de pantalla** Si es aplicable, agrega capturas de pantalla para ayudar a explicar tu problema. **Entorno:** - Despliegue: Docker, Tailscale - Navegador: - **Contexto adicional** Tailscale Funnel se puede y debe desplegarse con el resto de contenedores para evitar errores en los puertos de la máquina y crear un despliegue auto-contenido",closed,"incidencia, cd, baja",Configuration,https://github.com/espeto-hub/uvlhub/issues/34,MUY interesante,Configuration,"The bug report mentions deployment and configuration of Tailscale Funnel with Docker, which suggests a configuration issue rather than a code defect."
espeto-hub,uvlhub,fix test for download all dataset,**Describe el error** hay un test que falta en la funcionalidad **Para reproducir** Pasos para reproducir el comportamiento: 1. Ve a consola 2. Ejecuta docker 3. Ejecuta test **Comportamiento esperado** los test pasan correctamente **Capturas de pantalla** no aplica **Entorno:** **Contexto adicional** no aplica,closed,"incidencia, baja",Other,https://github.com/espeto-hub/uvlhub/issues/29,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It seems to be related to a test case that is missing in the functionality, which suggests a code defect rather than a configuration issue."
espeto-hub,uvlhub,Imágen de Docker erronea,"**Describe el error** En docker-compose.yml, la imágen de Docker corresponde al proyecto del que se ha hecho fork. **Para reproducir** - **Comportamiento esperado** La imágen de docker debería corresponder a la de este repositorio **Capturas de pantalla** - **Entorno:** - Despliegue: Docker - Navegador: - **Contexto adicional** -",closed,"incidencia, alta",Configuration,https://github.com/espeto-hub/uvlhub/issues/28,,Configuration,"The bug report mentions a specific configuration file (docker-compose.yml) and describes an issue with the Docker image, which is related to how the system is configured."
espeto-hub,uvlhub,Integrar Codacy,Integrar Codacy para análisis automatizado,closed,"ci, alta",Configuration,https://github.com/espeto-hub/uvlhub/issues/27,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It seems to be related to integrating a tool (Codacy) for automated analysis, which is more of a feature request or integration issue rather than a configuration problem."
espeto-hub,uvlhub,Testing de interfaz automatizado,Añadir tests de interfaz automatizados usando Selenium,closed,"ci, baja",Other,https://github.com/espeto-hub/uvlhub/issues/24,,Other,The bug report appears to be related to adding automated interface tests using Selenium and does not mention configuration artifacts or settings. It seems to be a task about implementing new functionality rather than addressing an issue caused by misconfigured settings.
espeto-hub,uvlhub,Testing de carga automatizado,Añadir testing automatizado de carga usando Locust,closed,"ci, baja",Other,https://github.com/espeto-hub/uvlhub/issues/22,,Other,"The bug report appears to be about adding automated load testing using Locust, which is a feature request rather than a configuration issue."
espeto-hub,uvlhub,Diario del equipo,Crear un diario del equipo siguiendo las instrucciones publicadas en [esta página](https://github.com/EGCETSII/Entregables/wiki/Diario-del-Equipo),closed,"docs, baja",Other,https://github.com/espeto-hub/uvlhub/issues/10,,Other,"The bug report appears to be about a documentation issue or a task request rather than a configuration problem. It mentions following instructions and creating a team diary, which suggests it's related to documentation or process rather than system configuration."
espeto-hub,uvlhub,Despliegue continuo,Añadir script de despliegue continuo,closed,"cd, media",Other,https://github.com/espeto-hub/uvlhub/issues/9,,Configuration,"The bug report mentions 'despliegue continuo' (continuous deployment) and 'cd', which suggests a configuration issue related to deployment scripts."
espeto-hub,uvlhub,Integración continua,"Añadir scripts automáticos de integración continua (testing, linter, commits...)",closed,"ci, alta",Other,https://github.com/espeto-hub/uvlhub/issues/8,,Other,"The bug report appears to be about implementing continuous integration scripts, which is a development task rather than a configuration issue."
espeto-hub,uvlhub,Documento del proyecto,Siguiendo las indicaciones publicadas [en esta página](https://github.com/EGCETSII/Entregables/wiki/Documento-del-proyecto),closed,"docs, baja",Other,https://github.com/espeto-hub/uvlhub/issues/7,,Other,The bug report appears to be related to documentation and project guidelines rather than a configuration issue.
espeto-hub,uvlhub,View user profile,Sin descripción,closed,"WI, media",Other,https://github.com/espeto-hub/uvlhub/issues/6,,Other,"The provided information does not mention configuration artifacts or settings, so it's unlikely to be a configuration bug report."
espeto-hub,uvlhub,Advanced filtering,Sin descripción,closed,"WI, baja",Other,https://github.com/espeto-hub/uvlhub/issues/5,,Other,"The provided information does not mention configuration artifacts or settings, so it's unlikely to be a configuration bug report."
espeto-hub,uvlhub,Rate datasets,Sin descripción,closed,"WI, media",Other,https://github.com/espeto-hub/uvlhub/issues/4,,Other,The provided information does not contain enough details to determine if the bug report is a configuration issue. The description is empty and no specific configuration-related keywords are mentioned.
espeto-hub,uvlhub,Download all datasets,Sin descripción,closed,"WI, media",Other,https://github.com/espeto-hub/uvlhub/issues/3,,Other,"The provided information does not mention configuration artifacts or settings, so it's unlikely to be a configuration bug report."
espeto-hub,uvlhub,Bot integration,Sin descripción,closed,"WI, media",Other,https://github.com/espeto-hub/uvlhub/issues/2,,Other,The provided information does not contain enough details to determine if the bug report is a configuration issue. The description field is empty and no specific configuration-related keywords are mentioned.
espeto-hub,uvlhub,Fakenodo,Sin descripción,closed,"WI, alta",Other,https://github.com/espeto-hub/uvlhub/issues/1,,Other,Insufficient information is provided in the bug report to determine whether it qualifies as a configuration issue.
EGC-Serranito,serranito-hub,WI Improve UI-feature update repo url,Summary The repo url is linked to diverso lab uvlhub. It should redirect to our repository Detailed description The repo url is linked to diverso lab uvlhub. It should redirect to our repository Priority High Dificulty Easy Fusion change relevance Show,closed,"easy, show, High Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/156,,Other,"The bug report appears to be about a UI-feature update and the correct repository URL, which is more related to code or content changes rather than configuration settings."
EGC-Serranito,serranito-hub,WI Weather forecast - feature add Seville weather widget,"Summary Add a weather widget for Seville in the home page. Detailed description This issue focuses on integrating a weather widget for Seville into the home page of the application, with the following key objectives: 1. **Real-Time Weather Updates:** - Display up-to-date weather information for Seville, including temperature, weather conditions, and an icon representing the current weather. 2. **User-Friendly Design:** - Ensure the widget is visually appealing and seamlessly integrates with the existing layout of the home page. 3. **Ease of Integration:** - Use an external service (WeatherWidget.io) to simplify implementation, requiring minimal configuration and no backend dependencies. Implementation Steps 1. **Select and Configure Weather Widget:** - Use **WeatherWidget.io** to generate an embeddable widget for Seville. - Configure the widget with the ""pure"" theme to ensure it aligns with the application's design. 2. **Embed Widget in the Home Page:** - Add the widget's script and HTML code to the home page template. - Verify proper display and functionality on different screen sizes and devices. Dependencies - **WeatherWidget.io**: Provides the weather widget script and embeddable code. Priority Medium Dificulty Easy Fusion change relevance Show",closed,"easy, show, Medium Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/153,,Other,"This bug report appears to be a feature request or implementation task rather than a configuration issue. It involves adding a new feature (Seville weather widget) and integrating it with the application, which requires code changes rather than just configuring settings."
EGC-Serranito,serranito-hub,[BUG] - WI UVL Editor - feature solve update dataset problem,"Summary When you want to update a dataset due to updating a uvl, the verification that the uvl is correct is not carried out, so you can upload one that is wrong Steps to Reproduce 1. Go into a dataset information page. 2. Go to edit one of the UVL models. 3. Edit the uvl with incorrect data 4. Notice that no error appears Expected result You should not be able to upload incorrect uvls Actual result You can upload incorrect uvls Priority Medium Attachments _No response_ Operating System Linux Browser Chrome Application Version 3.0.1 Other eenvironment details _No response_",closed,"bug, ask, Medium Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/150,,Other,The bug report describes a problem with the functionality of the system (uploading incorrect UVLs) rather than an issue caused by misconfigured settings or incorrect parameter values. It appears to be related to a code defect or a logic error in the verification process.
EGC-Serranito,serranito-hub,"WI Upload, analyse and repair UVL - feature create tests","Summary Develop a comprehensive testing suite for the UVL file management module. This will include unit tests for backend validation and functionality, performance tests with Locust, and end-to-end tests using Selenium for the user interface. Detailed description This issue focuses on developing a testing suite to ensure the reliability and usability of the UVL file management module. The testing suite will cover: - **Unit tests.** Validate backend functionalities, including UVL parsing, error detection, and correction integration. - **Performance tests.** Simulate concurrent uploads and measure system performance using Locust. - **End-to-end tests.** Use Selenium to test the user interface for uploading files, displaying errors, and verifying corrections. The goal is to ensure the module operates efficiently, accurately, and provides a seamless user experience. Priority High Dificulty Medium Fusion change relevance Show",closed,"show, High Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/147,,Other,This bug report is about developing a testing suite for the UVL file management module and does not mention any configuration issues or misconfigured settings.
EGC-Serranito,serranito-hub,WI Tag Cloud - feature add selenium tests,"Summary Add Selenium tests to validate the functionality of the Tag Cloud interface. Detailed description This issue introduces two Selenium-based end-to-end tests to ensure the correct functionality and user interaction flow of the Tag Cloud feature. The tests simulate user interactions and validate key behaviors of the Tag Cloud interface: Test Search Feature Simulates a user navigating to the application homepage and clicking the ""Explore more datasets"" button. Validates that the search input becomes visible and can be used to search for a specific tag (e.g., entering ""11""). Confirms that the search functionality works as expected and triggers the appropriate action. Test Visualize Tag Simulates a user clicking on the ""Explore more datasets"" button and selecting a tag (e.g., ""tag1"") from the Tag Cloud. Validates that the visualization for the selected tag is displayed correctly. Priority High Dificulty Easy Fusion change relevance Show",closed,"show, High Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/144,,Other,"This bug report appears to be related to adding Selenium tests for the Tag Cloud feature, which is a code-related issue rather than a configuration one."
EGC-Serranito,serranito-hub,WI Bot integration - feature create new tests,"Summary Add unit tests for create_node_route to validate behavior for chat, bot, and feature creation under specific conditions. Detailed description This issue adds four new unit tests to ensure that the create_node_route functionality behaves as expected under various scenarios related to chat, bot, and feature creation: Test Creating a Chat Node with No Children Verifies that the service successfully creates a chat node when there are no existing child nodes. Test Bot Creation Limit with Exact Threshold Ensures that the system allows the creation of a bot when the number of existing bots is exactly at the limit (e.g., 5 bots). Test Chat Creation Limit with Exact Threshold Verifies that a new chat can be created when the number of existing chats is exactly at the limit (e.g., 3 chats). Test Feature Creation Limit with Exact Threshold Ensures that the system allows the creation of a feature when the number of existing features is exactly at the limit (e.g., 3 features). Each test mocks the repository behavior to simulate specific scenarios and verifies that: The expected service methods are called with the correct parameters. The system returns the expected result when conditions are met. Priority High Dificulty Medium Fusion change relevance Show",closed,"show, High Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/142,,Other,"This bug report appears to be related to adding unit tests for a specific functionality (create_node_route) rather than an issue caused by misconfigured settings or incorrect parameter values. The description mentions mocking repository behavior and verifying expected service methods, which suggests a code defect rather than a configuration issue."
EGC-Serranito,serranito-hub,WI Workflow ship-feature ship pull request automerge workflow,"Summary This workflow enables the auto-merging of PRs whose titles start with ship or ship-, ensuring they pass most automated checks and are mergeable before proceeding with the merge. Detailed description PR Title The title must start with ship or ship-. Examples: ✅ ship-feature add user login ✅ ship-bugfix dataset upload fix ❌ fix login issue (this will not trigger the workflow) Status Checks Priority Low Dificulty Easy Fusion change relevance Ship",closed,"easy, ship, Low Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/141,,Other,"The bug report appears to be related to a workflow or automation issue in GitHub, but it does not mention configuration artifacts or settings. It seems to be more about the logic and rules of the workflow rather than its configuration."
EGC-Serranito,serranito-hub,WI Sign up validation - feature add tests for the new functionality,"Summary The code associated with this Work Item is not covered by the existing tests. Detailed description Unit tests, integration tests, load tests, and interface tests will be developed to ensure comprehensive coverage. Priority Low Dificulty Easy Fusion change relevance Show",closed,"easy, show, Low Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/129,,Other,The bug report primarily involves adding tests for new functionality and does not mention configuration artifacts or incorrect settings. It is related to code coverage rather than system setup or deployment.
EGC-Serranito,serranito-hub,WI New test Cases-feature add test locust,Summary I think it is a good idea to add more locusts tests. Detailed description I have seen that there are not many locust tests. It would be nice to have more of them. Priority Low Dificulty Easy Fusion change relevance Show,closed,"easy, show, Medium Priority, Low Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/128,,Other,The bug report is about adding more locust tests and does not mention any configuration issues or system settings. It appears to be a feature request rather than a bug report.
EGC-Serranito,serranito-hub,WI Bot_integration-feature create test locust,Summary I think it is a good idea to add more locusts tests. Detailed description I have seen that there are not many locust tests. It would be nice to have more of them. Priority Medium Dificulty Easy Fusion change relevance Show,closed,"easy, show, Medium Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/125,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a suggestion for adding more locust tests, which is related to testing and development rather than system configuration."
EGC-Serranito,serranito-hub,WI View_User_Profile-feature Add selenium and locust tests,Summary I think it is a good idea to add more selenium and locusts tests. Detailed description I have seen that there are not many selenium tests. It would be nice to have more of them. At least I recommend 2 more selenium tests and 2 more locust tests. Priority Low Dificulty Easy Fusion change relevance Show,closed,"easy, show, Low Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/123,,Other,The bug report is about adding more tests and does not mention any configuration issues or system settings. It appears to be a feature request for additional testing.
EGC-Serranito,serranito-hub,WI New_test_cases-feature Add selenium and locust tests,"Summary I think it is a good idea to add more selenium and locusts tests. Detailed description I have seen that there are not many selenium tests. It would be nice to have more of them. At least I recommend 2 more selenium tests and 2 more locust tests. For example, in profile module we can have some locust and selenium tests. Priority Medium Dificulty Medium Fusion change relevance Ship",closed,"ship, Medium Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/118,,Other,The bug report is about adding more tests and does not mention any configuration issues or settings. It appears to be a feature request for additional testing capabilities.
EGC-Serranito,serranito-hub,[BUG]-Docker not run,"Summary Docker fails to start due to configuration errors. Steps to Reproduce 1. Clone the repository to the local machine. 2. Navigate to the project directory. 3. Run the command docker-compose up to start the services. 4. Observe that the Docker container fails to start. Expected result The Docker containers should initialize successfully and load the application, allowing access to the dashboard and user profiles. Actual result The application displays an error message related to environment configuration and crashes immediately after attempting to load the initial screen. Priority Medium Attachments _No response_ Operating System Linux Browser Firefox Application Version 2.2.1 Other eenvironment details _No response_",closed,"bug, Medium Priority",Configuration,https://github.com/EGC-Serranito/serranito-hub/issues/116,,Configuration,"The bug report mentions Docker configuration errors and environment configuration issues, which are related to system setup and deployment settings."
EGC-Serranito,serranito-hub,WI new Test cases-feature Import data in external Mysql database,Summary It would be awesome to change rosemary functionality in order to make easier interactuating with an external My SQL database. Detailed description I would like to maintain the actual functionality but making it more reusable and avoiding being used by workflows. It is more interesting to modify dockerfile in order to migrate data into render image. Priority High Dificulty Medium Fusion change relevance Show,closed,"show, High Priority",Configuration,https://github.com/EGC-Serranito/serranito-hub/issues/115,Interesante,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request for modifying the functionality of an existing system, specifically related to interacting with an external MySQL database and modifying the Dockerfile."
EGC-Serranito,serranito-hub,[BUG]-Log out when viewing a view user profile,"Summary When you enter a dataset and see the user profile while logged in, the session is closed. Steps to Reproduce 1.Login 2. Click on any dataset 3. Click on ""Uploaded by"" 4. See error Expected result When you see the user profile of that dataset, you should see its data and all the published datasets. Actual result When you see the user profile of that dataset with the session started, the session is closed. Priority Medium Attachments _No response_ Operating System Linux Browser Chrome Application Version 2.2.1 Other eenvironment details _No response_",closed,"bug, Medium Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/114,,Other,"The issue described in the bug report appears to be related to a code defect or functionality issue rather than a configuration problem. The steps to reproduce involve user actions and expected results, suggesting that the problem lies within the application's logic or implementation."
EGC-Serranito,serranito-hub,WI Improve UI - feature create tests,"Summary Implements tests from Improve UI Detailed description Introduce various testing enhancements for the `explore` module, adding new tests and refactoring existing ones for better clarity and functionality. Including the addition of performance tests using Locust, unit tests with pytest, and updates to Selenium tests to cover more scenarios. Priority Low Dificulty Medium Fusion change relevance Show",closed,"medium, show, Low Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/109,,Other,"The bug report primarily involves implementing tests and refactoring existing ones for better clarity and functionality, which does not indicate a configuration issue."
EGC-Serranito,serranito-hub,[BUG]-Error when updating user profile,"Summary It seems there is a problem when trying to update an user profile because once you click on ""Save profile"" the app throws an error. Steps to Reproduce 1. Sign in/up 2. Go to ""Edit profile"" 3. Click in ""Save profile"" 4. You will receive something like this: AttributeError AttributeError: 'function' object has no attribute 'id' Expected result Depending on the form values, I expect updating my profile or a validation error. Actual result AttributeError AttributeError: 'function' object has no attribute 'id' Priority High Attachments ![Captura desde 2024-12-08 18-57-02](https://github.com/user-attachments/assets/a337fb92-12e7-4ec0-b96a-f2ec4dadbe4e) Operating System Linux Browser Chrome Application Version latest (2.2.1) Other eenvironment details _No response_",closed,"bug, High Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/106,,Other,"The provided bug report primarily involves a code defect (AttributeError) rather than an issue with system configuration. The steps to reproduce and the error message suggest that there is a problem in the source code itself, specifically related to attribute access."
EGC-Serranito,serranito-hub,WI UVL Editor - feature create tests,"Summary Implements tests from check uvl editor funtionality Detailed description **Unit Tests**: Validate the two new UVL Editor functions **Locust Tests**: Perform performance testing with Locust to simulate user load, identify bottlenecks, and ensure the Dashboard handles traffic efficiently. **Selenium Tests**: Use Selenium for automated browser tests to confirm that user interactions, visuals, and page flows work seamlessly across browsers and devices. This is for displaying the list of versions and the ability to update a dataset when editing its uvl Priority Medium Dificulty Medium Fusion change relevance Show",closed,"show, Medium Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/103,,Other,"The bug report appears to be about implementing and running tests for the UVL Editor feature, rather than a configuration issue. It mentions unit tests, Locust tests, and Selenium tests, which are related to testing and validation of the feature's functionality."
EGC-Serranito,serranito-hub,WI Tag Cloud-feature explore UVL,Summary Enhance the existing tag cloud feature by adding functionality to allow users to download UVL models directly from the interface. Detailed description This task involves extending the current tag cloud implementation to include an option for downloading UVL models. The aim is to provide users with seamless access to UVL files associated with selected tags. Priority Medium Dificulty Medium Fusion change relevance Ship,closed,"ship, Medium Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/101,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request for adding new functionality to the tag cloud feature, which involves code changes rather than configuration settings."
EGC-Serranito,serranito-hub,WI Fakenodo-feature tests,Summary Test cases for Fakenodo feature. Detailed description N/A. Priority High Dificulty Difficult Fusion change relevance Show,closed,"hard, show, High Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/97,,Other,The bug report appears to be related to a feature test and does not mention configuration artifacts or settings. It is likely a code defect rather than a configuration issue.
EGC-Serranito,serranito-hub,WI download all datasets-feature test all cases,Summary Test all cases of the download datasets functionallity. This includes: - Unit tests. - Selenium tests. - Locust tests. Detailed description N/A. Priority High Dificulty Difficult Fusion change relevance Show,closed,"hard, show, High Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/95,,Other,"The bug report appears to be about testing a feature and its functionality, rather than an issue caused by misconfigured settings or incorrect parameter values. It mentions unit tests, Selenium tests, and Locust tests, which are related to code execution and testing, not configuration."
EGC-Serranito,serranito-hub,WI Dashboard-feature test functionality,"Summary Perform all types of tests for the Dashboard work item. Detailed description The task involves performing a comprehensive set of tests for the Dashboard work item. This will include: **Unit Tests**: Writing and executing unit tests to ensure the individual components of the Dashboard function correctly in isolation. These tests will focus on verifying the business logic and ensuring that each function performs as expected under various conditions. **Locust Tests**: Conducting performance testing using Locust to simulate user load and measure how the Dashboard performs under different levels of traffic. The goal is to identify any bottlenecks and ensure the Dashboard can handle expected and unexpected user activity efficiently. **Selenium Tests**: Implementing automated browser tests using Selenium to verify the front-end behavior of the Dashboard. These tests will ensure that all user interactions, visual elements, and page flows work as expected across various browsers and devices, providing an optimal user experience. By completing these tests, we will ensure that the Dashboard is both functionally robust and performs well under load, providing a high-quality user experience. Priority Medium Dificulty Medium Fusion change relevance Show",closed,"show, Medium Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/94,,Other,"This bug report primarily involves writing and executing tests for the Dashboard work item, which is a development task rather than a configuration issue."
EGC-Serranito,serranito-hub,WI Wiki-feature add documents and images,"Summary To make the wiki I need to upload the documents and images. Detailed description To make the readme more complete, images must be added. Priority Medium Dificulty Medium Fusion change relevance Show",closed,"documentation, show, Medium Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/92,,Other,The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a request for feature implementation rather than a reporting of an issue.
EGC-Serranito,serranito-hub,WI View user profile-feature visual changes,"Summary The style of the table will be changed, and if the profile to be displayed is the same as the one you are logged in to, redirect to your own profile. Detailed description If I am logged in directly I go to my profile screen Priority Low Dificulty Easy Fusion change relevance Show",closed,"easy, show, Low Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/90,,Other,The bug report primarily involves a feature request or change in visual style rather than an issue with system configuration.
EGC-Serranito,serranito-hub,[BUG]-Selenium tests do not run,"Summary Selenium tests merged into main and develop do not run because they do not follow the structure in the project for them. Steps to Reproduce 1. Clone repo 2. Setup local environment 3. Run `rosemary selenium` Expected result The Selenium tests run Actual result The Selenium tests just exit without running, or in the case of Fakenodo, give errors Priority None Attachments _No response_ Operating System Linux Browser Chrome Application Version 2.2.1 Other eenvironment details Both in the `main` and  `develop`",closed,bug,Other,https://github.com/EGC-Serranito/serranito-hub/issues/89,,Other,"The issue seems to be related to the structure of Selenium tests in the project, which is a code organization problem rather than a configuration issue. The description mentions setting up a local environment and running a command, but it does not mention any specific configuration settings or parameters that could be causing the issue."
EGC-Serranito,serranito-hub,WI UVL Editor-feature uvl editing in backend,Summary Link the frontend with the backend for the possibility of uvl changes Detailed description Implement changes to the uvl format to make it more correct Changes in the dataset model for the possibility of versioning Creation of a new file that represents the edition of the old uvl Priority High Dificulty Difficult Fusion change relevance Ship,closed,"hard, ask, High Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/79,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request or implementation issue related to code changes, rather than a configuration problem."
EGC-Serranito,serranito-hub,WI View user profile-feature add tag,"Summary As a user, I would like to be able to filter another user's profile datasets by tags. Detailed description It could be interesting that in a user's profile, it could be filtered by tags, since if a user has many datasets, this could be very useful. Priority Low Dificulty Easy Fusion change relevance Show",closed,"easy, show, Low Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/76,,Other,"The bug report does not mention configuration artifacts or incorrect configurations. It appears to be a feature request for adding filtering functionality to user profiles, which is related to the system's behavior and functionality rather than its configuration."
EGC-Serranito,serranito-hub,WI Improve UI - feature dark/light mode switch,"Summary Add a feature to switch between Dark and Light modes in the application UI. Detailed description Implement a toggle button that allows users to switch between Dark and Light mode themes. Dark mode should apply a darker color scheme, reducing eye strain in low-light environments. Light mode should revert to the standard color scheme. Priority Low Dificulty Medium Fusion change relevance Show",closed,"medium, show, Low Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/73,,Other,The bug report is about implementing a new feature (dark/light mode switch) rather than addressing an existing configuration issue.
EGC-Serranito,serranito-hub,WI Bot integration-feature test all functionalities,"Summary **Testing Types for WI Bot Integration** 1. **Unit Tests** - **Purpose**: Validate individual functions or components of the bot to ensure they work as expected in isolation. --- 2. **Selenium Tests** - **Purpose**: Perform end-to-end testing to simulate user interactions on the platform where the bot is deployed. --- 3. **Locust Tests** - **Purpose**: Conduct performance and load testing to evaluate the bot's behavior under high workloads. Detailed description The tests will evaluate how the WI Bot functions on both **Telegram** and **Discord** platforms. The goal is to ensure compliance with issue policies and assess the bot's behavior across different environments. Each test type will focus on specific aspects of the bot's functionality, interaction, and performance. Priority High Dificulty Difficult Fusion change relevance Ask",closed,"hard, ask, High Priority, test",Other,https://github.com/EGC-Serranito/serranito-hub/issues/71,,Other,"This bug report appears to be about testing the WI Bot integration and its functionalities across different platforms using various test types (Unit Tests, Selenium Tests, Locust Tests), rather than a configuration issue. It does not mention any configuration artifacts or settings that could indicate a configuration problem."
EGC-Serranito,serranito-hub,[BUG] - WI Improve UI - feature redesign interface,"Summary The application was initially designed with a light mode. However, during development, a dark mode has been introduced. Some elements have mismatched styles, such as light text on light backgrounds or dark text on dark backgrounds, causing several views to be unreadable or inconsistent. Steps to Reproduce 1. Navigate through the explore view. 2. Go into a dataset information page. 3. Go to View one of the UVL models. 4. Observe the readability and color inconsistencies in the views mentioned. Expected result All UI elements should have consistent colors and be fully readable. Actual result Some views have light text on light backgrounds or dark text on dark backgrounds. Priority High Attachments ![Untitled](https://github.com/user-attachments/assets/59d39aaa-14d0-4400-8508-253549e89b7c) Operating System Linux Browser Firefox, Chrome Application Version 2.1.0 Other eenvironment details _No response_",closed,"bug, High Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/70,,Other,"The issue described in the bug report is related to a UI redesign and inconsistent styling, which suggests a code defect rather than a configuration issue. The problem lies in the implementation of the dark mode feature, not in how the system is configured."
EGC-Serranito,serranito-hub,WI Improve UI - feature explore view,Summary Redesign the Explore view. Detailed description Redesign the Explore Datasets view by enhancing the layout and optimizing the buttons. Priority Low Difficulty Medium Fusion change relevance Ship,closed,"medium, show, Low Priority",Other,https://github.com/EGC-Serranito/serranito-hub/issues/60,,Other,The bug report appears to be related to a UI redesign and does not mention configuration artifacts or settings. It seems to be a feature request rather than a bug report.
